889.03	0.712158
980.368	0.717554
1016.31	0.718879
1101.58	0.806161
1182.14	0.859768
1271.18	0.808909
1352.22	0.840383
1433.95	0.933123
1523.87	0.927065
1609.74	0.996689
1693.41	1.0722
1778.95	1.15334
1867.03	1.18744
1946.8	1.23641
2037.1	1.25474
209.23	0.490242
162.16	0.498197
294.082	0.493033
253.181	0.469438
378.144	0.498658
343.908	0.503401
464.946	0.567603
435.381	0.541246
548.683	0.584617
526.205	0.536293
631.9	0.596364
617.435	0.59241
708.085	0.590795
798.26	0.624448
