1890	77	75	58761	0.974025974	8.774964387	8.660254038	242.4066831	0.1580215575	195.87	0.8080222769
1860	73	70	33925	0.9589041096	8.544003745	8.366600265	184.1874046	0.1604104838	113.0833333	0.6139580152
1810	72	70	15635	0.9722222222	8.485281374	8.366600265	125.0399936	0.1631903401	52.11666667	0.4167999787
1770	81	73	8427	0.9012345679	9	8.544003745	91.7986928	0.1454434816	28.09	0.3059956427
1760	58	38	6655	0.6551724138	7.615773106	6.164414003	81.57818336	0.1367368039	22.18333333	0.2719272779
1745	69	29	4533	0.4202898551	8.306623863	5.385164807	67.32755751	0.0930118753	15.11	0.2244251917
1735	80	19	3072	0.2375	8.94427191	4.358898944	55.42562584	0.06061211203	10.24	0.1847520861
1720	74	10	1809	0.1351351351	8.602325267	3.16227766	42.53234064	0.04552941429	6.03	0.1417744688
