1965	77	74	38627	0.961038961	8.774964387	8.602325267	196.5375282	0.1564473624	128.7566667	0.6551250941
1935	73	66	24166	0.904109589	8.544003745	8.124038405	155.4541733	0.153566002	80.55333333	0.5181805777
1915	70	50	18020	0.7142857143	8.366600265	7.071067812	134.2385936	0.1322600143	60.06666667	0.4474619785
1905	80	47	16051	0.5875	8.94427191	6.8556546	126.6925412	0.1079731593	53.50333333	0.4223084707
1895	74	32	14592	0.4324324324	8.602325267	5.656854249	120.797351	0.09149141453	48.64	0.4026578365
1885	81	30	12821	0.3703703704	9	5.477225575	113.2298547	0.0791579591	42.73666667	0.3774328491
1865	69	15	9407	0.2173913043	8.306623863	3.872983346	96.98969017	0.06193150536	31.35666667	0.3232989672
1975    66  64  45182   0.96969696      8.12        8           213.7       0.170           152.27      0.712
