1740	71	16	3440	0.2253521127	8.426149773	4	58.65151319	0.06236373171	11.46666667	0.195505044
1760	85	42	6245	0.4941176471	9.219544457	6.480740698	79.0253124	0.0931961812	20.81666667	0.263417708
1770	78	54	8479	0.6923076923	8.831760866	7.348469228	92.08148565	0.122558078	28.26333333	0.3069382855
1785	85	78	11003	0.9176470588	9.219544457	8.831760866	104.8951858	0.1438840703	36.67666667	0.3496506193
1810	80	80	15820	1	8.94427191	8.94427191	125.7775815	0.158113883	52.73333333	0.4192586049
1830	63	61	20794	0.9682539683	7.937253933	7.810249676	144.2012483	0.1739261709	69.31333333	0.4806708275
1850	79	78	29224	0.9873417722	8.888194417	8.831760866	170.9502852	0.1576001007	97.41333333	0.5698342839
1870	80	77	43777	0.9625	8.94427191	8.774964387	209.229539	0.1536597804	145.9233333	0.6974317967
